33.75,0.157638889,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.15,0.2,0.2,0.18,0.18,0.19,0.2,0.19,0.19,0.18,0.16,0.17,0.17,0.17,0.17,0.16,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.19,0.25,0.28,0.3,0.33,0.31,0.15,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.13,0.2,0.29,0.3,0.26,0.24,0.2,0.22,0.22,0.23,0.22,0.22,0.21,0.2,0.19,0.19,0.18,0.25,0.27,0.26,0.25,0.25,0.25,0.25,0.25,0.23,0.22,0.2,0.17,0.16,0.16,0.17,0.18,0.18,0.15,0.12,0.12,0.12,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
31.25,0.164722222,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.17,0.17,0.19,0.19,0.21,0.19,0.19,0.18,0.17,0.17,0.17,0.15,0.15,0.16,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.19,0.21,0.26,0.31,0.35,0.34,0.36,0.36,0.32,0.26,0.16,0.14,0.3,0.29,0.19,0.14,0.17,0.17,0.25,0.28,0.32,0.3,0.25,0.21,0.21,0.22,0.21,0.21,0.23,0.25,0.24,0.22,0.22,0.2,0.18,0.18,0.28,0.25,0.23,0.24,0.22,0.25,0.22,0.19,0.18,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
28.75,0.164444444,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.14,0.16,0.16,0.19,0.19,0.19,0.18,0.15,0.12,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.24,0.28,0.3,0.33,0.29,0.3,0.34,0.33,0.32,0.3,0.29,0.33,0.35,0.37,0.36,0.34,0.29,0.23,0.24,0.3,0.34,0.32,0.32,0.16,0.16,0.24,0.21,0.2,0.21,0.24,0.24,0.24,0.24,0.26,0.22,0.18,0.18,0.18,0.19,0.19,0.17,0.16,0.16,0.17,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11
26.25,0.159097222,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.13,0.16,0.2,0.19,0.17,0.12,0.11,0.11,0.11,0.11,0.11,0.14,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.18,0.27,0.3,0.29,0.28,0.35,0.3,0.27,0.27,0.26,0.31,0.34,0.29,0.31,0.37,0.34,0.37,0.35,0.32,0.2,0.16,0.22,0.24,0.3,0.33,0.31,0.13,0.13,0.16,0.19,0.2,0.21,0.21,0.23,0.27,0.23,0.22,0.2,0.19,0.18,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
23.75,0.158402778,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.13,0.17,0.19,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.3,0.31,0.31,0.29,0.31,0.35,0.32,0.29,0.27,0.31,0.32,0.35,0.33,0.3,0.35,0.35,0.34,0.36,0.33,0.24,0.12,0.18,0.23,0.28,0.3,0.35,0.3,0.26,0.22,0.14,0.12,0.12,0.12,0.17,0.21,0.2,0.18,0.18,0.18,0.18,0.18,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
21.25,0.159027778,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.16,0.18,0.15,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.12,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.17,0.31,0.34,0.35,0.33,0.33,0.34,0.32,0.33,0.32,0.35,0.35,0.32,0.28,0.24,0.34,0.35,0.36,0.36,0.31,0.26,0.2,0.13,0.23,0.28,0.32,0.35,0.35,0.33,0.3,0.21,0.12,0.12,0.11,0.12,0.15,0.17,0.17,0.17,0.18,0.18,0.14,0.12,0.12,0.16,0.17,0.16,0.16,0.16,0.15,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
18.75,0.158263889,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.11,0.12,0.14,0.17,0.14,0.11,0.13,0.15,0.11,0.11,0.11,0.11,0.11,0.11,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.13,0.32,0.34,0.37,0.38,0.38,0.34,0.3,0.33,0.32,0.29,0.38,0.39,0.35,0.3,0.34,0.35,0.36,0.35,0.3,0.28,0.22,0.13,0.17,0.24,0.35,0.34,0.33,0.33,0.2,0.12,0.12,0.11,0.11,0.11,0.11,0.15,0.17,0.17,0.17,0.14,0.11,0.11,0.11,0.12,0.17,0.16,0.17,0.16,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
16.25,0.148819444,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.11,0.12,0.12,0.16,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.15,0.27,0.27,0.29,0.3,0.3,0.3,0.29,0.3,0.29,0.32,0.38,0.39,0.36,0.35,0.31,0.33,0.34,0.34,0.3,0.25,0.23,0.19,0.13,0.22,0.3,0.28,0.19,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.14,0.17,0.19,0.13,0.11,0.11,0.11,0.1,0.11,0.13,0.15,0.17,0.18,0.15,0.11,0.11,0.11,0.11,0.1,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
13.75,0.131180556,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.13,0.16,0.13,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.16,0.19,0.19,0.2,0.21,0.22,0.23,0.23,0.23,0.23,0.22,0.23,0.23,0.27,0.23,0.24,0.23,0.24,0.24,0.22,0.19,0.18,0.19,0.17,0.17,0.17,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.18,0.18,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.13,0.15,0.16,0.16,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
11.25,0.12375,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.15,0.16,0.17,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.21,0.21,0.2,0.19,0.19,0.21,0.21,0.2,0.19,0.18,0.17,0.18,0.19,0.15,0.13,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.13,0.16,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.14,0.16,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
8.75,0.122013889,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.13,0.17,0.13,0.17,0.17,0.17,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.18,0.19,0.22,0.24,0.25,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
6.25,0.118611111,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15,0.16,0.17,0.17,0.16,0.16,0.17,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.15,0.16,0.15,0.15,0.13,0.13,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.18,0.19,0.19,0.23,0.24,0.15,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11
3.75,0.113888889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.15,0.17,0.17,0.16,0.15,0.15,0.17,0.17,0.16,0.16,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.18,0.19,0.19,0.22,0.22,0.15,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1.25,0.1125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.2,0.22,0.23,0.14,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.1,0.13,0.11,0.1,0.1,0.12,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-1.25,0.111111111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.19,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.16,0.15,0.12,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.13,0.12,0.18,0.19,0.13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.12,0.13,0.1,0.1,0.15,0.15,0.12,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-3.75,0.115625,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.14,0.18,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.17,0.17,0.16,0.12,0.11,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.18,0.18,0.16,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.13,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.12,0.15,0.12,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-6.25,0.116388889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.18,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.17,0.17,0.17,0.18,0.18,0.16,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.15,0.16,0.16,0.16,0.16,0.16,0.13,0.15,0.17,0.18,0.13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.16,0.15,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-8.75,0.116388889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.14,0.18,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.18,0.16,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.14,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.17,0.14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
-11.25,0.118263889,0.1,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.17,0.18,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.17,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.13,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.14,0.17,0.17,0.11,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.1,0.1
-13.75,0.122291667,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.15,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.17,0.17,0.18,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.18,0.17,0.16,0.17,0.16,0.16,0.17,0.17,0.15,0.17,0.17,0.11,0.1,0.1,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.12,0.11,0.17,0.17,0.12,0.1,0.11,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
-16.25,0.128055556,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.17,0.2,0.18,0.17,0.17,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.18,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.16,0.19,0.19,0.18,0.19,0.18,0.18,0.17,0.18,0.18,0.17,0.14,0.11,0.11,0.15,0.17,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.14,0.18,0.18,0.18,0.18,0.17,0.12,0.14,0.18,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
-18.75,0.130138889,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.2,0.19,0.17,0.17,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.21,0.21,0.2,0.2,0.19,0.19,0.18,0.19,0.18,0.13,0.11,0.11,0.11,0.18,0.14,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.1,0.1,0.13,0.21,0.2,0.19,0.2,0.21,0.21,0.2,0.2,0.18,0.15,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
-21.25,0.132847222,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.21,0.19,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.17,0.17,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.19,0.21,0.21,0.22,0.22,0.2,0.19,0.18,0.18,0.12,0.11,0.11,0.13,0.19,0.12,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.14,0.18,0.2,0.21,0.22,0.21,0.21,0.2,0.21,0.21,0.2,0.19,0.18,0.15,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
